codebase,area
A6405-1136-00,6154.64460996807
A6405-1128-00,3549.51101962271
A6405-1141-00,4282.19340731525
A6405-1382-00,18637.7949249815
A6408-0001-00,46944.7219881659
A6405-1380-00,12000.0977967573
A6405-1372-00,17772.5349927402
A6402-0503-00,13244.1955452343
A6405-1374-00,9057.41414748153
A6405-1368-00,8296.03306973631
A6405-1388-00,11980.1852343207
A6405-1373-00,8554.36787757952
A6405-1366-00,7108.05498993882
A6402-0514-00,60941.8467838646
A6405-1411-00,19863.8603097191
A6405-1365-00,8187.95031795563
A6407-0006-00,6661.46010605153
A6407-0005-00,6964.68661276266
A6407-0004-00,4337.27355518465
A6406-0046-00,4501.13455578114
A6405-1520-00,10439.1025578591
A6408-0030-00,9097.34377934049
A6408-0049-00,30642.3715585024
A6406-0049-00,8411.43691093532
A6408-0031-00,9520.75025630819
A6407-0009-00,7227.89869609298
A6401-0001-00,9974.11029044877
A6406-0050-00,4724.50752663216
A6408-0033-00,8460.39390476346
A6406-0051-00,6935.38136390861
A6407-0007-00,6537.5947546365
A6406-0056-00,9788.94017463533
A6408-0032-00,8846.47085880595
A6407-0050-00,2740.59598131453
A6402-0536-00,6181.00843755422
A6408-0124-00,6850.37695628524
A6408-0132-00,4523.22034921607
A6408-0123-00,2614.49943174862
A6406-0151-00,18163.2261289783
A6406-0140-00,15254.2752280552
A6402-0543-00,151110.119714206
A6406-0134-00,6713.56694372728
A6408-0130-00,4484.34728054775
A6407-0052-00,5141.00787316925
A6406-0138-00,15149.1440408877
A6408-0140-00,13103.933021674
A6408-0221-00,4301.04239692058
A6408-0222-00,11082.0109214107
A6407-0085-00,19965.2994604122
A6408-0235-00,46440.6195218465
A6401-0050-00,10154.5627110364
A6407-0084-00,20161.0782042801
A6401-0049-00,5414.57306726123
A6408-0227-00,14112.0770944679
A6408-0224-00,7325.59372650117
A6401-0051-00,5846.63855548808
A6407-0090-00,52800.0919610771
A6408-0223-00,7224.58446422185
A6406-0209-00,6959.38073966369
A6401-0053-00,8897.51336213267
A6408-0226-00,7048.83473237754
A6408-0228-00,11141.2467703607
A6406-0210-00,7329.04714460685
A6402-0572-00,12406.4612713925
A6407-0116-00,4461.87043492744
A6407-0117-00,7344.28963221974
A6401-0093-00,9227.01661360331
A6401-0094-00,9236.39431730922
A6408-0325-00,3792.34581939958
A6408-0330-00,8822.26261272791
A6408-0331-00,4755.19745133354
A6408-0327-00,6380.41810438316
A6408-0328-00,3696.89900623595
A6406-0263-00,18026.2840820798
A6402-0573-00,12029.8380992659
A6402-0590-00,161806.81668079
A6408-0333-00,10270.2446033501
A6406-0257-00,5621.70519059163
A6408-0338-00,19126.7688407306
A6408-0453-00,4307.20883897015
A6408-0456-00,5321.31952473028
A6408-0489-00,9560.44288962538
A6407-0150-00,12165.3443825478
A6408-0472-00,5085.82050029795
A6408-0497-00,31721.8596226297
A6408-0461-00,5184.33004767527
A6408-0460-00,2917.50928957931
A6408-0462-00,5423.11483043688
A6408-0520-00,54265.793227406
A6408-0480-00,5143.56131292049
A6401-0135-00,11346.6553375838
A6408-0464-00,5559.68971111973
A6408-0476-00,7926.40709097842
A6408-0468-00,2354.36863867882
A6408-0674-00,12160.068862591
A6409-0038-00,8652.53810217662
A6408-0665-00,5555.71795582659
A6410-0003-00,10913.4265323725
A6409-0045-00,7726.51894537128
A6408-0676-00,12534.7266773123
A6409-0043-00,13595.8847101897
A6408-0677-00,10900.4643480175
A6410-0004-00,9544.23802466107
A6409-0040-00,6531.63239701294
A6408-0671-00,4212.25223608153
A6408-0688-00,48911.17597192
A6409-0041-00,8374.56900264543
A6409-0054-00,12021.118605863
A6408-0678-00,6828.21560457653
A6403-0596-00,96114.8966732111
A6403-0529-00,5676.63470555182
A6403-0530-00,3775.26879116765
A6403-0539-00,7153.94715848656
A6403-0613-00,106401.513476388
A6403-0535-00,3720.9936849567
A6403-0543-00,5547.18226738431
A6403-0544-00,7321.37426676984
A6403-0536-00,2350.42226137037
A6403-0540-00,4750.54272490019
A6403-0538-00,2240.23855487499
A6403-0537-00,2385.02280288027
A6403-0546-00,6644.26032003152
A6403-0547-00,5019.67183468002
A6403-0542-00,3281.1485268667
A6403-0710-00,5503.08955639358
A6402-0075-00,641869.909322044
A6405-0068-00,79913.5764791346
A6403-0721-00,13444.3489184512
A6403-0716-00,11283.6912398563
A6402-0005-00,28114.5961495464
A6405-0054-00,2647.75769105476
A6403-0713-00,6486.85663989834
A6403-0736-00,40560.5941623804
A6403-0813-00,3678.64675104374
A6403-0814-00,6282.21278636805
A6402-0082-00,8093.93903348918
A6402-0074-00,2888.04677486324
A6402-0088-00,11278.012635912
A6405-0119-00,5881.30611545605
A6402-0086-00,10389.030516598
A6405-0120-00,5971.27245329871
A6405-0116-00,3004.31126509743
A6403-0821-00,14019.4846899317
A6403-0815-00,6494.8150728744
A6403-0816-00,4374.40473228934
A6402-0078-00,4741.78955918531
A6403-0818-00,5164.80360360295
A6405-0115-00,1874.54042784219
A6402-0085-00,11229.1929749405
A6405-0121-00,4467.90849914059
A6402-0206-00,3909.16206748706
A6405-0206-00,13712.1450091832
A6405-0201-00,4802.14986304806
A6402-0219-00,22604.9296245086
A6405-0203-00,6306.67185220738
A6402-0213-00,22952.1252156583
A6405-0204-00,5602.82887098851
A6405-0205-00,4980.9981877523
A6402-0212-00,7830.75285190878
A6402-0207-00,3839.76593847512
A6403-0864-00,8821.17675381057
A6403-0865-00,9151.64449569676
A6403-0863-00,8530.68121871954
A6403-0867-00,5068.27981319333
A6403-0868-00,16455.928114077
A6402-0224-00,12976.7548621686
A6405-0207-00,6666.23248806995
A6405-0309-00,6843.99878827236
A6402-0308-00,12901.933470973
A6402-0309-00,14959.5350276823
A6405-0307-00,9459.08774533099
A6405-0311-00,2896.64060021013
A6405-0308-00,3574.99163671231
A6402-0310-00,11547.028951135
A6405-0332-00,28338.9595463603
A6402-0303-00,4492.86418310324
A6402-0305-00,12419.9196817728
A6405-0314-00,3458.36533931913
A6405-0329-00,29395.1927355359
A6405-0321-00,25654.3343406765
A6403-0912-00,9662.65925785498
A6405-0315-00,6029.89370806103
A6405-0317-00,6515.55850507794
A6405-0437-00,24492.2030683729
A6405-0424-00,4498.10721569157
A6405-0432-00,9810.72348799904
A6405-0425-00,4149.49893306767
A6405-0430-00,10053.1914169576
A6405-0429-00,8150.32450096423
A6405-0439-00,11851.4896353452
A6402-0404-00,8365.76707540551
A6405-0441-00,11312.6701245888
A6405-0427-00,5090.50584630717
A6405-0434-00,7128.87368077468
A6402-0407-00,23129.1871691829
A6405-0438-00,5980.47589409607
A6405-0433-00,6929.44178468924
A6405-0609-00,4157.93279165072
A6402-0463-00,20449.0968393199
A6402-0459-00,9039.478398778
A6405-0629-00,4205.59912065079
A6402-0460-00,7049.67692913125
A6405-0652-00,7277.31799952133
A6405-0612-00,4181.99624284993
A6405-0640-00,5371.36989702845
A6405-0637-00,14231.9246427691
A6405-0634-00,5197.67009919579
A6402-0462-00,37968.3061200873
A6405-0643-00,7482.45661694953
A6405-0615-00,4316.25732702873
A6405-0633-00,8447.19492410718
A6405-0635-00,10003.190567107
A6405-0647-00,14477.3314815197
A6405-0636-00,12843.7728861515
A6405-0867-00,8637.01548991132
A6405-0881-00,17121.6576245022
A6405-0858-00,3404.22472877435
A6405-0869-00,8780.67088557259
A6405-0982-00,74824.580779924
A6405-0870-00,10172.7178377032
A6405-0865-00,1908.74538300003
A6405-0892-00,43252.0087072334
A6405-0862-00,4614.60504914162
A6405-0876-00,4657.53059478246
A6405-0886-00,6788.58301442814
A6405-0875-00,8736.13176653489
A6405-0872-00,3022.26623787042
A6405-0895-00,9073.23691402744
A6405-0874-00,2099.50021003056
A6405-0880-00,9658.11580735874
A6405-0887-00,8616.79312208977
A6405-1159-00,3080.34558354293
A6405-1168-00,21972.7471261417
A6405-1148-00,4653.94280298554
A6405-1142-00,5895.76297872608
A6405-1140-00,5833.99298432736
A6405-1137-00,3386.22103742385
A6402-0483-00,21708.2034420274
A6405-1149-00,7903.0132521317
A6405-1152-00,8097.0647242454
A6405-1145-00,6056.50728703043
A6405-1164-00,14196.3792248371
A6405-1169-00,9999.9654508077
A6405-1147-00,6400.90410566433
A6405-1150-00,6091.12659914304
A6405-1160-00,5510.87958637178
A6405-1156-00,9205.65567136894
A6405-1153-00,6165.24198443422
A6405-1364-00,6163.23447296852
A6405-1375-00,3760.69437435884
A6405-1370-00,3545.22468229862
A6405-1378-00,2716.07369220283
A6405-1386-00,12931.7182165406
A6405-1371-00,6317.78835738897
A6405-1384-00,8258.64766982547
A6402-0502-00,7430.48707334046
A6405-1405-00,6589.550572446
A6405-1379-00,5893.98853186186
A6405-1369-00,3854.26494245423
A6405-1398-00,10236.3845328359
A6405-1397-00,9910.44461836796
A6405-1377-00,2931.7078152268
A6405-1410-00,10187.8837802172
A6405-1383-00,5105.28331541341
A6405-1415-00,10893.1464362468
A6405-1526-00,10843.1782820074
A6407-0010-00,8416.009122997
A6405-1529-00,35188.4099741008
A6406-0052-00,4476.98309688093
A6406-0054-00,6535.51857369811
A6406-0066-00,17269.8623361912
A6407-0008-00,5389.27048533513
A6406-0065-00,11337.5109407555
A6406-0059-00,14495.662805373
A6408-0044-00,12331.0066163557
A6408-0036-00,9184.43160267234
A6406-0068-00,6767.96233673734
A6408-0042-00,11692.3381721978
A6406-0057-00,8462.82628778226
A6407-0012-00,11380.3121686994
A6405-1524-00,16756.1685001092
A6408-0137-00,8738.82664612961
A6408-0133-00,7655.64372444322
A6402-0544-00,170930.168513649
A6408-0135-00,12290.0595583185
A6408-0127-00,3186.78899204258
A6407-0053-00,4732.92241702846
A6408-0136-00,9903.0260648112
A6407-0057-00,17732.233732554
A6401-0014-00,9316.38081896609
A6408-0139-00,12001.6763802886
A6406-0139-00,12118.9406890258
A6408-0129-00,6396.88001945771
A6408-0134-00,2650.31061252204
A6402-0548-00,46944.0267198878
A6407-0087-00,9742.03875896053
A6406-0211-00,8784.28492119706
A6401-0054-00,6045.89640374902
A6406-0218-00,8186.23637846282
A6406-0212-00,5474.74405978442
A6406-0221-00,10583.9597458198
A6406-0214-00,14602.8280109652
A6406-0217-00,7943.12490470664
A6407-0089-00,7007.39940183036
A6408-0233-00,13724.3391170344
A6408-0251-00,75895.0658635481
A6406-0222-00,31758.0053974297
A6406-0213-00,10514.9812150742
A6407-0121-00,20892.9234824691
A6408-0334-00,9118.63474817947
A6408-0357-00,42068.3159204076
A6406-0259-00,7939.82781133065
A6408-0332-00,4495.15986440496
A6406-0258-00,6289.78391012271
A6401-0095-00,9836.96814604661
A6408-0337-00,11965.5401801582
A6408-0336-00,6661.78178207996
A6407-0128-00,64917.9126594843
A6407-0119-00,4501.34960808843
A6408-0339-00,16275.1625108019
A6401-0097-00,10469.2538966335
A6401-0096-00,6891.84070365682
A6402-0574-00,4762.13386330841
A6407-0120-00,7168.16351385588
A6408-0477-00,7408.31540694533
A6408-0481-00,8999.2605770082
A6408-0485-00,16386.709229851
A6408-0473-00,5326.87660678411
A6408-0496-00,6177.00570965963
A6408-0479-00,7234.47269420428
A6408-0490-00,17364.2465952466
A6408-0475-00,7650.03364155979
A6408-0478-00,10249.4776561773
A6408-0493-00,13039.3883765172
A6408-0471-00,5364.67443838349
A6408-0495-00,13497.1897195774
A6408-0491-00,13500.4068515765
A6408-0500-00,12049.1870975878
A6407-0151-00,8109.25271361507
A6408-0474-00,3785.38938648031
A6408-0673-00,4471.37072650454
A6409-0048-00,14631.4128039753
A6408-0670-00,2567.450962944
A6408-0679-00,10716.0201457736
A6408-0684-00,24425.3692325006
A6409-0053-00,25687.6154244733
A6408-0685-00,11334.4575196741
A6408-0675-00,3283.10055733867
A6408-0672-00,3039.94654283476
A6409-0042-00,8260.94948581323
A6408-0683-00,11233.7536481977
A6409-0059-00,15892.6222167176
A6408-0680-00,8353.27544011911
A6408-0681-00,9394.97385960755
A6405-0002-00,12083.5494306323
A6403-0557-00,8012.63646140981
A6403-0559-00,3997.9571211014
A6403-0563-00,6274.53894287822
A6403-0555-00,5466.31142111838
A6403-0545-00,2029.74871340427
A6403-0553-00,3934.76234498925
A6403-0560-00,5980.36794689232
A6403-0564-00,8353.39026962686
A6403-0549-00,3518.57588402664
A6403-0548-00,4030.93626867024
A6403-0579-00,13884.4392152193
A6403-0561-00,3268.79829898003
A6405-0004-00,12134.0648612434
A6403-0556-00,3902.35683259823
A6403-0558-00,5710.95530504962
A6403-0569-00,14045.3394613084
A6405-0057-00,5948.00803410145
A6402-0003-00,4032.56406514399
A6402-0008-00,62375.9352384259
A6405-0058-00,6840.60242576716
A6405-0061-00,14648.357945363
A6405-0056-00,4966.61905782892
A6403-0724-00,8471.67363981146
A6403-0726-00,7637.61717036707
A6403-0718-00,6326.5398477988
A6403-0722-00,7100.61336133795
A6405-0063-00,14443.3527266846
A6403-0728-00,14790.1138291569
A6403-0723-00,6527.03274207426
A6403-0720-00,4792.70141216524
A6405-0062-00,4560.11001278748
A6403-0817-00,4787.3851025537
A6402-0083-00,8668.25858490947
A6402-0084-00,4582.92561215549
A6405-0118-00,1336.49939310056
A6402-0080-00,1882.43944151722
A6402-0266-00,1516199.31256394
A6405-0131-00,8154.71522671298
A6402-0089-00,11818.2617870235
A6403-0826-00,23347.9302996639
A6402-0087-00,3885.6802508406
A6405-0124-00,8612.88063651878
A6402-0113-00,29461.5679197347
A6405-0126-00,4515.72908072354
A6403-0820-00,7327.59514918183
A6404-0069-00,53328.1254628529
A6404-0058-00,9542.24628294871
A6404-0059-00,8836.75001097419
A6404-0062-00,20630.8554774731
A6404-0056-00,6978.18335656465
A6404-0060-00,15520.0809493518
A6404-0067-00,16978.4564055221
A6404-0057-00,7537.38121776682
A6404-0068-00,28587.9344137002
A6404-0061-00,8306.8869513773
A6404-0066-00,14935.7849848093
A6404-0065-00,9547.71913637016
A6404-0063-00,2110.52458516082
A6404-0074-00,30517.0927698168
A6404-0076-00,51088.2442959411
A6404-0070-00,4310.43557118992
A6404-0073-00,13887.002184375
A6404-0323-00,69557.6046828781
A6404-0276-00,7448.49859375648
A6404-0356-00,222518.323739122
A6404-0274-00,5467.54467377636
A6404-0282-00,14804.3681766686
A6404-0283-00,23241.0670165872
A6404-0298-00,19896.1984937816
A6404-0281-00,8611.20358299366
A6404-0294-00,23157.1540721479
A6404-0278-00,5737.0655233319
A6404-0287-00,10402.0052543981
A6404-0286-00,6967.52914740693
A6404-0288-00,11622.8440455587
A6404-0279-00,2165.27550642784
A6404-0301-00,22336.4771484569
A6404-0502-00,10001.201117642
A6404-0518-00,24673.9919985852
A6404-0533-00,61803.5634655554
A6404-0504-00,8402.7336447955
A6404-0524-00,28160.7181662879
A6404-0500-00,3300.75579477044
A6404-0525-00,22968.5608431191
A6404-0511-00,22339.2864386267
A6404-0506-00,6502.47871043049
A6404-0503-00,4206.24593288575
A6404-0536-00,55150.0784398878
A6404-0522-00,19895.8127001729
A6404-0736-00,15623.9739143946
A6404-0731-00,8001.95253442358
A6404-0752-00,20362.7765508554
A6404-0734-00,6751.98098344066
A6404-0753-00,16565.8760504661
A6404-0746-00,13974.532945347
A6404-0729-00,6930.62505287694
A6404-0848-00,239131.391712103
A6404-0739-00,9737.22795276887
A6404-0742-00,5619.17062168768
A6404-0762-00,13533.5425260533
A6404-0738-00,8738.50795968233
A6404-0737-00,5505.96663454108
A6404-0735-00,3744.95372774733
A6404-0970-00,7473.34486569457
A6404-0973-00,16023.2758255678
A6404-0961-00,3724.83388607068
A6404-0981-00,23934.4774374711
A6404-0962-00,6026.91819353048
A6404-0968-00,5312.19017748194
A6404-0966-00,5049.47588206081
A6404-0967-00,4102.25450386528
A6404-0975-00,7566.96354735064
A6404-0964-00,3102.37518344815
A6404-0985-00,20655.3037839176
A6404-0977-00,11861.5225497995
A6404-0969-00,3699.76358949454
A6404-0972-00,4584.03807250425
A6403-0103-00,28839.9381360276
A6403-0109-00,17744.6985225589
A6403-0106-00,37167.1883142875
A6403-0107-00,36037.1245536579
A6403-0303-00,508656.739152801
A6403-0112-00,18620.7237213421
A6403-0108-00,36105.724512311
A6403-0111-00,36739.2245834017
A6403-0114-00,21469.6915973749
A6403-0113-00,8552.53188295909
A6403-0110-00,4306.28971369739
A6403-0168-00,142643.853605676
A6403-0339-00,8540.94297558576
A6403-0440-00,493006.045840228
A6403-0347-00,10197.3621771194
A6403-0335-00,5489.78977447036
A6403-0336-00,2498.4795886139
A6403-0338-00,2555.54628097259
A6403-0351-00,11855.0272720277
A6403-0337-00,1797.56861873071
A6403-0355-00,22334.4890311297
A6403-0341-00,2378.07591077763
A6403-0353-00,7605.61209400155
A6403-0360-00,23875.2676757965
A6403-0358-00,18640.8622642963
A6403-0345-00,2686.24281943064
A6403-0346-00,3914.09672975537
A6404-0072-00,6065.07436897323
A6404-0075-00,8855.54016129123
A6404-0077-00,18697.6364049188
A6404-0082-00,44165.9024958744
A6404-0080-00,14108.0476232932
A6404-0078-00,3160.01252893549
A6404-0081-00,16007.536999619
A6404-0096-00,47884.8517018824
A6404-0083-00,10108.9737564397
A6404-0079-00,5278.71072267361
A6404-0085-00,18507.6711669273
A6404-0091-00,59031.0808062347
A6404-0084-00,4452.03489841462
A6404-0087-00,7873.8706525055
A6404-0086-00,6094.02872523948
A6404-0088-00,6627.7750321858
A6404-0089-00,10185.7872854624
A6404-0291-00,9359.52404731275
A6404-0305-00,32934.4933621024
A6404-0280-00,4127.63724475615
A6404-0292-00,5572.3886739506
A6404-0289-00,4687.02709516891
A6404-0309-00,8190.1769129589
A6404-0303-00,13341.7206161033
A6404-0297-00,4241.19272509366
A6404-0317-00,22757.5410276818
A6404-0350-00,41326.4658756801
A6404-0295-00,3672.1936879049
A6404-0446-00,297614.767231107
A6404-0312-00,12906.7571797566
A6404-0299-00,4869.16887253955
A6404-0664-00,413895.851006094
A6404-0515-00,13658.8622663708
A6404-0513-00,9767.2319223343
A6404-0514-00,12806.1455704636
A6404-0530-00,19017.2298469121
A6404-0516-00,9768.96901521296
A6404-0534-00,30804.1911543453
A6404-0616-00,239195.649205179
A6404-0526-00,21362.5815496745
A6404-0512-00,4291.48451453641
A6404-0517-00,7012.47204888756
A6404-0537-00,19976.5485319928
A6404-0757-00,12323.9305347335
A6404-0755-00,16543.924173769
A6404-0740-00,6957.11846887014
A6404-0745-00,9230.17248521079
A6404-0770-00,28920.7701163963
A6404-0748-00,5792.25936130697
A6404-0744-00,4359.84581794043
A6404-0750-00,6800.92514618482
A6404-0756-00,7921.15489083971
A6404-0754-00,11602.6535847993
A6404-0751-00,3690.66543219658
A6404-0747-00,3792.93067863742
A6404-0758-00,9436.34704360742
A6404-0771-00,17224.8424445677
A6404-0978-00,7223.96731158564
A6404-0986-00,9214.56296112131
A6404-0983-00,6806.66090762098
A6404-0979-00,3286.78875853051
A6404-0974-00,4773.14961254138
A6404-0990-00,10329.7298430154
A6404-0976-00,3004.89634906902
A6404-0982-00,7027.733593509
A6404-0988-00,7706.96070622914
A6404-0980-00,3760.04015952389
A6404-0996-00,13117.0935264633
A6404-1001-00,9758.58757825009
A6404-0997-00,12270.3723716565
A6404-0993-00,6363.69396054624
A6403-0116-00,12966.1304741249
A6403-0117-00,13576.8883640582
A6403-0115-00,7052.44866280416
A6403-0120-00,11488.8007982728
A6403-0121-00,14989.877404499
A6403-0118-00,8852.58589602276
A6403-0130-00,11800.2965568257
A6403-0119-00,6645.48026007949
A6403-0124-00,12190.5233869402
A6403-0123-00,5938.72696350073
A6403-0122-00,2765.23324810142
A6403-0152-00,42752.7359190014
A6403-0128-00,7885.20581094601
A6403-0126-00,10548.5357364526
A6403-0125-00,4999.02487183857
A6404-0090-00,8783.2873949248
A6404-0095-00,16441.2656842341
A6404-0097-00,19835.1633936639
A6404-0098-00,12070.6897633834
A6404-0093-00,9781.26403350899
A6404-0092-00,12442.5178402734
A6404-0094-00,5831.64373689624
A6404-0099-00,6825.47423532368
A6404-0103-00,16930.4840406158
A6404-0100-00,4352.08056400367
A6404-0101-00,11034.7429219124
A6404-0105-00,15985.2391281456
A6404-0102-00,6715.1037548215
A6404-0104-00,10075.6588974968
A6404-0111-00,37692.1334240945
A6404-0106-00,17860.1258982648
A6404-0307-00,4608.95586570091
A6404-0304-00,4898.69212023003
A6404-0306-00,6884.54454603706
A6404-0302-00,4388.18815374063
A6404-0308-00,5908.29347063153
A6404-0310-00,4435.11075305147
A6404-0340-00,29580.0572182524
A6404-0320-00,9380.3488823183
A6404-0315-00,11341.5991585221
A6404-0316-00,21947.4873357285
A6404-0314-00,5139.50334431138
A6404-0313-00,5939.22541125965
A6404-0329-00,11019.3613229715
A6404-0343-00,34384.9814890487
A6404-0336-00,17551.9705549536
A6404-0318-00,26996.5389119683
A6404-0523-00,7199.16602646007
A6404-0521-00,4428.89099741709
A6404-0528-00,9552.95544667292
A6404-0529-00,11718.1877602439
A6404-0544-00,21071.0547357092
A6404-0531-00,6297.8059461171
A6404-0539-00,12116.1076464556
A6404-0535-00,8644.32453912161
A6404-0546-00,14983.836900027
A6404-0532-00,3385.33449507595
A6404-0540-00,8788.80306093216
A6404-0555-00,24221.1190570178
A6404-0538-00,4606.46621360305
A6404-0545-00,6895.17916221018
A6404-0548-00,14661.7431369436
A6404-0543-00,5787.02535583591
A6404-0541-00,5947.31024355656
A6404-0759-00,8957.26830329877
A6404-0777-00,21696.1859583977
A6404-0773-00,12163.5611228856
A6404-0772-00,13281.3675564724
A6404-0760-00,7884.21853230251
A6404-0766-00,4900.104567413
A6404-0763-00,7605.15704894263
A6404-0774-00,6254.35658632286
A6404-0783-00,10696.8754939145
A6404-0765-00,6141.46205117283
A6404-0800-00,12920.3853811293
A6404-0761-00,3169.48890288454
A6404-0767-00,4677.75877985152
A6404-0769-00,6439.65293016232
A6404-0991-00,4032.3827290166
A6404-1006-00,8821.64338494282
A6404-0994-00,9383.79703072365
A6404-0989-00,2915.01307974619
A6404-0999-00,5832.46509088591
A6404-0992-00,3767.83510937225
A6404-0987-00,3154.75409330906
A6404-0995-00,4231.25685345683
A6404-1005-00,8677.5898597408
A6404-1008-00,12621.3761499032
A6404-1003-00,3422.2514723406
A6404-1007-00,10278.0117929879
A6404-1010-00,11675.317059221
A6404-1018-00,16565.8539926458
A6404-1000-00,2982.13720454238
A6404-1012-00,11793.8520980196
A6403-0127-00,3647.26200992942
A6403-0132-00,8917.71863602537
A6403-0133-00,8226.86047041442
A6403-0154-00,63733.7061601116
A6403-0144-00,14129.8954608591
A6403-0163-00,80539.1060347239
A6403-0141-00,11996.4090164706
A6403-0137-00,13522.1609085124
A6403-0143-00,12535.5014337272
A6403-0131-00,4163.72487691843
A6403-0129-00,2629.61485125577
A6403-0135-00,8759.62342223722
A6403-0145-00,14892.6978070036
A6403-0134-00,8188.58675175516
A6404-0110-00,17503.3856985802
A6404-0108-00,10715.3641449901
A6404-0107-00,11354.2128829714
A6404-0114-00,15932.3815932632
A6404-0112-00,7851.16729365948
A6404-0115-00,14215.8421412536
A6404-0122-00,60568.3601299915
A6404-0109-00,11252.0376652447
A6404-0118-00,15599.9518188635
A6404-0113-00,2440.30590781475
A6404-0116-00,16233.2448987423
A6404-0123-00,39875.6032886907
A6404-0117-00,5182.41026865025
A6404-0325-00,9765.48456427066
A6404-0319-00,3808.25814822432
A6404-0311-00,4899.26847519315
A6404-0384-00,60920.5993009471
A6404-0331-00,9412.58224912098
A6404-0330-00,8992.88951963967
A6404-0335-00,13532.3113822821
A6404-0324-00,11592.4224061941
A6404-0328-00,12594.9800553479
A6404-0334-00,6463.72383235963
A6404-0327-00,14606.6574888405
A6404-0326-00,1916.23861085135
A6404-0322-00,2606.07046483129
A6404-0337-00,6604.43334623205
A6404-0333-00,5957.27951228352
A6404-0578-00,62231.571105913
A6404-0550-00,10948.8866280311
A6404-0549-00,12518.292854276
A6404-0590-00,227367.326281524
A6404-0551-00,11784.5262976402
A6404-0603-00,54049.5065991246
A6404-0547-00,4055.82721630457
A6404-0569-00,24975.7339772205
A6404-0619-00,31293.1195606516
A6404-0553-00,7483.14955852538
A6404-0868-00,135886.505972422
A6404-0764-00,3286.46235941308
A6404-0768-00,6603.8152162278
A6404-0781-00,4760.9858872237
A6404-0779-00,8540.50186424871
A6404-0791-00,21714.2377711764
A6404-0778-00,4416.88893775482
A6404-0789-00,8142.50142749546
A6404-0780-00,6371.99117242184
A6404-0793-00,14446.4626276804
A6404-0775-00,3489.89579830602
A6404-0795-00,9725.95444934876
A6404-0787-00,8748.21121424897
A6404-0998-00,4081.54703302215
A6404-1014-00,12275.4803954317
A6404-1043-00,45714.9491515464
A6404-1017-00,16109.1901083641
A6404-1011-00,3620.60304230719
A6404-1049-00,203058.817870488
A6404-1015-00,10321.4344601277
A6404-1013-00,9792.81136287051
A6404-1016-00,4169.72229116613
A6404-1009-00,4266.0511165038
A6404-1022-00,11073.2494938938
A6404-1025-00,11498.2685652193
A6403-0138-00,15027.4260257117
A6403-0327-00,544607.473822153
A6403-0139-00,6791.38103399552
A6403-0140-00,8630.4186682978
A6403-0136-00,4945.6050282483
A6403-0142-00,4811.56546472013
A6403-0151-00,13485.1625405945
A6403-0153-00,8429.81903854803
A6403-0156-00,16357.0217574797
A6403-0146-00,3950.2740262603
A6403-0155-00,7608.88265759249
A6403-0147-00,6942.32961888536
A6403-0150-00,5617.28440860015
A6404-0158-00,416828.169443123
A6404-0125-00,14840.6371960892
A6404-0121-00,13694.6962089405
A6404-0120-00,6318.31779429428
A6404-0145-00,171288.721869182
A6404-0119-00,3637.3494113483
A6404-0129-00,24512.0723158262
A6404-0127-00,10425.4413546464
A6404-0126-00,9580.82207760372
A6404-0124-00,3208.18768782123
A6404-0151-00,157573.100164557
A6404-0131-00,11450.0073449634
A6404-0132-00,12831.3477392856
A6404-0332-00,3074.69433342784
A6404-0321-00,1952.78089889326
A6404-0338-00,6277.80533521928
A6404-0342-00,20360.9717408597
A6404-0345-00,11432.5541813405
A6404-0355-00,20024.5981269591
A6404-0344-00,8606.29306505449
A6404-0354-00,16629.9731985246
A6404-0339-00,3138.49029298096
A6404-0393-00,58170.8554457304
A6404-0426-00,180496.093322772
A6404-0351-00,9641.63087743722
A6404-0347-00,5294.68196462729
A6404-0689-00,315790.154563264
A6404-0554-00,9271.99227993688
A6404-0564-00,16315.4097102238
A6404-0552-00,3998.79275250228
A6404-0577-00,12931.560211619
A6404-0561-00,9806.02929118873
A6404-0581-00,16804.7186525825
A6404-0584-00,13055.5888075604
A6404-0557-00,10364.2617562045
A6404-0556-00,4022.09174092649
A6404-0567-00,11464.7128472199
A6404-0568-00,9313.75153187926
A6404-0784-00,5675.07905917769
A6404-0796-00,9488.99751778382
A6404-0786-00,4051.29590977835
A6404-0785-00,5923.10962409073
A6404-0788-00,7030.73526063294
A6404-0782-00,2859.99745688784
A6404-0792-00,6705.31284599411
A6404-0790-00,6033.51430533648
A6404-0794-00,6952.38966543581
A6404-0821-00,66361.9616710723
A6404-0797-00,9101.04343900136
A6404-0801-00,5949.20949152095
A6404-0803-00,9255.2645053289
A6404-0805-00,9124.07302277937
A6404-0804-00,6969.88888274249
A6404-1023-00,11401.142515185
A6404-1019-00,4224.69528989585
A6404-1024-00,5506.58091951908
A6403-0001-00,6356.25628808175
A6404-1020-00,5569.26002744095
A6404-1027-00,6190.73294414918
A6404-1021-00,3354.83690301049
A6404-1026-00,3079.15203040679
A6404-1039-00,31685.8871834188
A6404-1028-00,2878.52779414156
A6403-0002-00,7781.43593554301
A6404-1042-00,47119.4014414222
A6404-1030-00,14898.8036540908
A6403-0149-00,6084.66060252197
A6403-0148-00,7270.85983482682
A6403-0160-00,16171.9905790237
A6403-0164-00,20033.6908311616
A6403-0187-00,77963.0135398374
A6403-0159-00,10127.9252945537
